	ÁöÁ¡¹øÈ£,ÁöÁ¡¸í,ÀÏ½Ã,°­¼ö·®(mm),ÀÏÃÖ´Ù°­¼ö·®(mm),ÀÏÃÖ´Ù°­¼ö·®ÀÏÀÚ,1½Ã°£ÃÖ´Ù°­¼ö·®(mm),1½Ã°£ÃÖ´Ù°­¼ö·®ÀÏÀÚ,
	189,¼­±ÍÆ÷,2018-01,63.7,32.3,2018-01-16,,
	189,¼­±ÍÆ÷,2018-02,10.5,5.5,2018-02-08,,
	189,¼­±ÍÆ÷,2018-03,151.6,48.3,2018-03-15,,
	189,¼­±ÍÆ÷,2018-04,312.0,144.5,2018-04-23,32.5,2018-04-23
	189,¼­±ÍÆ÷,2018-05,356.1,161.0,2018-05-06,28.6,2018-05-06
	189,¼­±ÍÆ÷,2018-06,304.3,92.9,2018-06-30,37.0,2018-06-29
	189,¼­±ÍÆ÷,2018-07,23.2,18.1,2018-07-06,4.5,2018-07-06
	189,¼­±ÍÆ÷,2018-08,159.6,66.5,2018-08-23,24.6,2018-08-22
	189,¼­±ÍÆ÷,2018-09,473.8,199.1,2018-09-13,120.7,2018-09-01
	189,¼­±ÍÆ÷,2018-10,210.2,172.5,2018-10-05,26.1,2018-10-05
	189,¼­±ÍÆ÷,2018-11,55.6,33.5,2018-11-08,,
	189,¼­±ÍÆ÷,2018-12,45.6,10.5,2018-12-20,,
	189,¼­±ÍÆ÷,2019-01,21.7,14.9,2019-01-31,,
	189,¼­±ÍÆ÷,2019-02,37.7,15.1,2019-02-03,,
	189,¼­±ÍÆ÷,2019-03,64.8,18.4,2019-03-09,,
	189,¼­±ÍÆ÷,2019-04,89.2,39.4,2019-04-09,13.9,2019-04-09
	189,¼­±ÍÆ÷,2019-05,376.7,197.3,2019-05-18,43.9,2019-05-18
	189,¼­±ÍÆ÷,2019-06,189.1,116.8,2019-06-26,30.1,2019-06-26
	189,¼­±ÍÆ÷,2019-07,452.1,152.9,2019-07-19,54.5,2019-07-18
	189,¼­±ÍÆ÷,2019-08,317.3,93.7,2019-08-28,38.4,2019-08-28
	189,¼­±ÍÆ÷,2019-09,394.9,78.9,2019-09-22,24.1,2019-09-06
	189,¼­±ÍÆ÷,2019-10,150.6,102.8,2019-10-02,53.4,2019-10-02
	189,¼­±ÍÆ÷,2019-11,31.3,9.9,2019-11-18,,
	189,¼­±ÍÆ÷,2019-12,84.9,34.3,2019-12-29,,
	189,¼­±ÍÆ÷,2020-01,110.1,32.6,2020-01-27,,
	189,¼­±ÍÆ÷,2020-02,95.5,60.1,2020-02-12,,
	189,¼­±ÍÆ÷,2020-03,132.2,80.4,2020-03-26,,
	189,¼­±ÍÆ÷,2020-04,81.8,32.6,2020-04-17,13.5,2020-04-17
	189,¼­±ÍÆ÷,2020-05,244.0,108.4,2020-05-09,23.9,2020-05-09
	189,¼­±ÍÆ÷,2020-06,406.1,123.2,2020-06-24,45.3,2020-06-24
	189,¼­±ÍÆ÷,2020-07,322.0,70.8,2020-07-07,24.7,2020-07-06
	189,¼­±ÍÆ÷,2020-08,159.2,67.4,2020-08-26,25.0,2020-08-25
	189,¼­±ÍÆ÷,2020-09,424.9,235.0,2020-09-02,48.4,2020-09-02
	189,¼­±ÍÆ÷,2020-10,39.2,25.0,2020-10-21,3.9,2020-10-21
	189,¼­±ÍÆ÷,2020-11,11.7,3.8,2020-11-02,,
	189,¼­±ÍÆ÷,2020-12,62.9,53.2,2020-12-27,,
	189,¼­±ÍÆ÷,2021-01,54.6,21.6,2021-01-23,,
	189,¼­±ÍÆ÷,2021-02,51.2,25.0,2021-02-01,,
	189,¼­±ÍÆ÷,2021-03,156.3,35.2,2021-03-04,,
	189,¼­±ÍÆ÷,2021-04,182.0,117.9,2021-04-12,19.0,2021-04-12
	189,¼­±ÍÆ÷,2021-05,159.2,52.6,2021-05-04,13.9,2021-05-04
	189,¼­±ÍÆ÷,2021-06,200.8,92.8,2021-06-11,15.8,2021-06-15
	189,¼­±ÍÆ÷,2021-07,218.4,88.1,2021-07-04,34.5,2021-07-04
	189,¼­±ÍÆ÷,2021-08,318.4,69.9,2021-08-22,37.0,2021-08-22
	189,¼­±ÍÆ÷,2021-09,692.4,219.7,2021-09-14,67.2,2021-09-14
	189,¼­±ÍÆ÷,2021-10,33.4,26.7,2021-10-16,4.0,2021-10-16
	189,¼­±ÍÆ÷,2021-11,55.0,36.7,2021-11-30,,
	189,¼­±ÍÆ÷,2021-12,14.5,11.7,2021-12-16,,
	
	
	
		
	
	



